county_names,wwtp_name,population_served,cases_new_cens_per10k,date_new,sars_cov2_raw_copiesL,flag,sars_cov2_normalized,STATEFP,COUNTYFP,FIPS,NAMELSAD,smooth_normalised
Mecklenburg,Charlotte 2,182501,4.93,2021-08-31,93674.9699759759,0,30912937.1933946,37,119,37119,Mecklenburg County,37622738.1018856
Mecklenburg,Charlotte 2,182501,3.34,2021-09-04,137113.092008021,0,46527396.6676893,37,119,37119,Mecklenburg County,42218947.3845797
Mecklenburg,Charlotte 2,182501,4.88,2021-09-11,46497.3117502507,0,15180256.2297003,37,119,37119,Mecklenburg County,30873530.0302614
Mecklenburg,Charlotte 2,182501,4.66,2021-09-14,139194.109070751,0,45472406.9594337,37,119,37119,Mecklenburg County,35726686.6189411
Mecklenburg,Charlotte 2,182501,2.96,2021-09-18,73950.9972887451,0,23897805.2615142,37,119,37119,Mecklenburg County,28183489.4835494
Mecklenburg,Charlotte 2,182501,2.9,2021-09-21,60041.6522091124,0,18967018.4724919,37,119,37119,Mecklenburg County,29445743.5644799
Mecklenburg,Charlotte 2,182501,2.63,2021-09-25,20310.0960115899,0,6643396.89352189,37,119,37119,Mecklenburg County,16502740.209176
Mecklenburg,Charlotte 2,182501,2.96,2021-09-28,9519.71638232989,0,3015154.53718809,37,119,37119,Mecklenburg County,9541856.63440063
Mecklenburg,Charlotte 2,182501,1.92,2021-10-02,55045.4357780916,0,17377307.8902942,37,119,37119,Mecklenburg County,9011953.10700139
Mecklenburg,Charlotte 2,182501,2.14,2021-10-05,32186.9538788622,0,10114374.7293309,37,119,37119,Mecklenburg County,10168945.7189377
Mecklenburg,Charlotte 2,182501,1.53,2021-10-09,3968.62696659689,0,1188650.01890125,37,119,37119,Mecklenburg County,9560110.87950878
Mecklenburg,Charlotte 2,182501,2.08,2021-10-12,14849.2424049175,0,4299681.08616425,37,119,37119,Mecklenburg County,5200901.9447988
Mecklenburg,Charlotte 2,182501,1.48,2021-10-16,16682.7006207029,0,4955139.70549201,37,119,37119,Mecklenburg County,3481156.9368525
Mecklenburg,Charlotte 2,182501,1.32,2021-10-19,7689.27824961486,0,2245612.20988474,37,119,37119,Mecklenburg County,3833477.66718033
Mecklenburg,Charlotte 2,182501,0.44,2021-10-23,34351.1280746353,0,10067686.7623735,37,119,37119,Mecklenburg County,5756146.22591675
Mecklenburg,Charlotte 2,182501,1.04,2021-10-26,17606.816861659,0,5025112.74449009,37,119,37119,Mecklenburg County,5779470.57224944
Mecklenburg,Charlotte 2,182501,0.82,2021-10-30,17846.5682975748,0,5574760.56833995,37,119,37119,Mecklenburg County,6889186.69173451
Mecklenburg,Charlotte 2,182501,1.21,2021-11-02,48554.0935452409,0,13233287.4196792,37,119,37119,Mecklenburg County,7944386.91083641
Mecklenburg,Charlotte 2,182501,0.99,2021-11-06,16669.5830781697,0,4975446.50436572,37,119,37119,Mecklenburg County,7927831.49746162
Mecklenburg,Charlotte 2,182501,1.37,2021-11-09,21972.9947890587,0,6663204.6882879,37,119,37119,Mecklenburg County,8290646.20411094
Mecklenburg,Charlotte 2,182501,1.48,2021-11-16,17392.5271309261,0,5086608.72017056,37,119,37119,Mecklenburg County,5575086.63760806
Mecklenburg,Charlotte 2,182501,1.1,2021-11-20,7123.9034243875,0,2077542.29159747,37,119,37119,Mecklenburg County,4609118.56668531
Mecklenburg,Charlotte 2,182501,1.1,2021-11-23,5612.48608016091,0,1637932.13542021,37,119,37119,Mecklenburg County,2934027.71572941
Mecklenburg,Charlotte 2,182501,1.7,2021-11-30,9653.36728815391,0,2781170.44420307,37,119,37119,Mecklenburg County,2165548.29040692
Mecklenburg,Charlotte 2,182501,2.41,2021-12-04,14798.6485869487,0,4542869.92697754,37,119,37119,Mecklenburg County,2987324.16886694
Mecklenburg,Charlotte 2,182501,1.81,2021-12-07,51234.753829798,0,16174312.7181888,37,119,37119,Mecklenburg County,7832784.36312314
Mecklenburg,Charlotte 2,182501,1.86,2021-12-11,40377.1284268706,0,12755041.0850021,37,119,37119,Mecklenburg County,11157407.9100561
Mecklenburg,Charlotte 2,182501,3.34,2021-12-14,43966.6066464084,0,13423856.0775333,37,119,37119,Mecklenburg County,14117736.6269081
Mecklenburg,Charlotte 2,182501,4.99,2021-12-18,41533.1193145905,0,12543029.7974599,37,119,37119,Mecklenburg County,12907308.9866651
Mecklenburg,Charlotte 2,182501,8.93,2021-12-21,66143.7827766148,0,26245238.7599042,37,119,37119,Mecklenburg County,17404041.5449658
Mecklenburg,Charlotte 2,182501,26.14,2022-01-04,372583.883172635,0,181918577.970828,37,119,37119,Mecklenburg County,73568948.8427307
Mecklenburg,Charlotte 2,182501,24.88,2022-01-08,694577.209531093,0,200254303.858773,37,119,37119,Mecklenburg County,136139373.529835
Mecklenburg,Charlotte 2,182501,26.3,2022-01-11,68647.6510887299,0,21543245.9157223,37,119,37119,Mecklenburg County,134572042.581774
Mecklenburg,Charlotte 2,182501,21.31,2022-01-15,235981.990838284,0,66714655.2033428,37,119,37119,Mecklenburg County,96170734.9926127
Mecklenburg,Charlotte 2,182501,11.84,2022-01-22,92500.0000000001,0,30678683.9798139,37,119,37119,Mecklenburg County,39645528.366293
Mecklenburg,Charlotte 2,182501,12.44,2022-01-25,29006.4647966622,0,9108926.67808425,37,119,37119,Mecklenburg County,35500755.2870803
Mecklenburg,Charlotte 2,182501,7.78,2022-01-29,66238.206497459,0,19578073.6706954,37,119,37119,Mecklenburg County,19788561.4428645
Mecklenburg,Charlotte 2,182501,7.62,2022-02-01,19062.3975407083,0,5875473.35525762,37,119,37119,Mecklenburg County,11520824.5680124
Mecklenburg,Charlotte 2,182501,3.89,2022-02-05,15508.0624192708,0,4943994.02434464,37,119,37119,Mecklenburg County,10132513.6834326
Mecklenburg,Charlotte 2,182501,4.22,2022-02-08,8569.56825050132,0,2719549.08700965,37,119,37119,Mecklenburg County,4513005.48887064
Mecklenburg,Charlotte 2,182501,2.52,2022-02-12,51234.753829798,0,15887383.3861315,37,119,37119,Mecklenburg County,7850308.83249526
Mecklenburg,Charlotte 2,182501,1.86,2022-02-15,22624.6546934976,0,6945287.11939183,37,119,37119,Mecklenburg County,8517406.53084433
Mecklenburg,Charlotte 2,182501,1.42,2022-02-19,38624.7977340983,0,12818367.8417241,37,119,37119,Mecklenburg County,11883679.4490825
Mecklenburg,Charlotte 2,182501,1.86,2022-02-22,4541.47553114624,0,1401672.13306744,37,119,37119,Mecklenburg County,7055109.03139446
Mecklenburg,Charlotte 2,182501,0.88,2022-02-26,28928.7918862852,0,9096535.68969034,37,119,37119,Mecklenburg County,7772191.88816063
Mecklenburg,Charlotte 2,182501,0.66,2022-03-01,11715.37451386,0,4580512.37093402,37,119,37119,Mecklenburg County,5026240.06456393
Mecklenburg,Charlotte 2,182501,0.38,2022-03-05,6229.96789718856,0,1931850.57148378,37,119,37119,Mecklenburg County,5202966.21070271
Mecklenburg,Charlotte 2,182501,0.77,2022-03-08,13162.4465810882,0,4087002.95100918,37,119,37119,Mecklenburg County,3533121.96447566
Mecklenburg,Charlotte 2,182501,0.49,2022-03-12,15724.1851935164,0,5919585.65137942,37,119,37119,Mecklenburg County,3979479.72462413
Mecklenburg,Charlotte 2,182501,0.27,2022-03-15,3372.68439080801,0,1210930.72817802,37,119,37119,Mecklenburg County,3739173.11018887
Mecklenburg,Charlotte 2,182501,0.44,2022-03-19,13876.6890863779,0,5100304.49330924,37,119,37119,Mecklenburg County,4076940.29095556
Mecklenburg,Charlotte 2,182501,0.44,2022-03-22,9470.34846243792,0,3168449.98402453,37,119,37119,Mecklenburg County,3159895.06850393
Mecklenburg,Charlotte 2,182501,0.38,2022-03-26,10842.6242211007,0,3607325.23336275,37,119,37119,Mecklenburg County,3958693.23689884
Mecklenburg,Charlotte 2,182501,0.38,2022-03-29,11581.2348219005,0,3576811.84064691,37,119,37119,Mecklenburg County,3450862.35267806
Mecklenburg,Charlotte 2,182501,0.49,2022-04-02,5556.52769272322,0,2956224.29550568,37,119,37119,Mecklenburg County,3380120.45650511
Mecklenburg,Charlotte 2,182501,0.71,2022-04-05,16770.5098312484,0,5642137.22656134,37,119,37119,Mecklenburg County,4058391.12090464
Mecklenburg,Charlotte 2,182501,0.82,2022-04-09,21236.7605815953,0,8483812.91783222,37,119,37119,Mecklenburg County,5694058.14663308
Mecklenburg,Charlotte 2,182501,0.99,2022-04-12,12740.1923062409,0,4164652.0816174,37,119,37119,Mecklenburg County,6096867.40867032
Mecklenburg,Charlotte 2,182501,1.81,2022-04-19,62500,0,22608566.5284026,37,119,37119,Mecklenburg County,11752343.8426174
Mecklenburg,Charlotte 2,182501,1.48,2022-04-23,31052.3751104485,0,11277880.7766068,37,119,37119,Mecklenburg County,12683699.7955423
Mecklenburg,Charlotte 2,182501,2.14,2022-04-26,33931.9171282732,0,11683232.3823774,37,119,37119,Mecklenburg County,15189893.2291289
Mecklenburg,Charlotte 2,182501,1.42,2022-04-30,68465.3196881457,0,23104933.4856791,37,119,37119,Mecklenburg County,15355348.8815544
Mecklenburg,Charlotte 2,182501,2.52,2022-05-07,58736.7006223537,0,19894922.9523704,37,119,37119,Mecklenburg County,18227696.2734756
Mecklenburg,Charlotte 2,182501,3.84,2022-05-10,23558.4379787795,0,7442055.8376765,37,119,37119,Mecklenburg County,16813970.7585753
Mecklenburg,Charlotte 2,182501,3.34,2022-05-14,97403.7986938909,0,31739392.4128452,37,119,37119,Mecklenburg County,19692123.7342974
Mecklenburg,Charlotte 2,182501,3.01,2022-05-17,75000,0,25045728.516556,37,119,37119,Mecklenburg County,21409058.9223592
Mecklenburg,Charlotte 2,182501,2.52,2022-05-21,146116.391962024,0,48067180.911393,37,119,37119,Mecklenburg County,34950767.2802647
Mecklenburg,Charlotte 2,182501,3.12,2022-05-24,76157.731058639,0,25953628.838769,37,119,37119,Mecklenburg County,33022179.4222393
Mecklenburg,Charlotte 2,182501,3.29,2022-05-28,47486.840282335,0,16212486.7177177,37,119,37119,Mecklenburg County,30077765.4892932
Mecklenburg,Charlotte 2,182501,2.74,2022-06-04,42661.4580154031,0,13795210.7147018,37,119,37119,Mecklenburg County,18653775.4237295
Mecklenburg,Charlotte 2,182501,3.56,2022-06-07,74624.0577829966,0,23217563.8762325,37,119,37119,Mecklenburg County,17741753.7695507
Mecklenburg,Charlotte 2,182501,3.23,2022-06-11,69282.0323027551,0,22374624.7586461,37,119,37119,Mecklenburg County,19795799.7831935
Mecklenburg,Charlotte 2,182501,2.52,2022-06-14,25006.2492189453,0,7914976.28729275,37,119,37119,Mecklenburg County,17835721.6407238
Mecklenburg,Charlotte 2,182501,2.58,2022-06-18,27773.6385804957,0,9487961.37839553,37,119,37119,Mecklenburg County,13259187.4747781
Mecklenburg,Charlotte 2,182501,3.01,2022-06-21,50027.4924416566,0,14890427.4656143,37,119,37119,Mecklenburg County,10764455.0437675
Mecklenburg,Charlotte 2,182501,2.47,2022-06-25,62299.6789718856,0,21605713.4148554,37,119,37119,Mecklenburg County,15328034.0862884
Mecklenburg,Charlotte 2,182501,3.07,2022-06-28,48528.3422342037,0,15319924.9399886,37,119,37119,Mecklenburg County,17272021.9401528
Mecklenburg,Charlotte 2,182501,2.68,2022-07-02,57445.6264653804,0,18575889.3060299,37,119,37119,Mecklenburg County,18500509.2202913
Mecklenburg,Charlotte 2,182501,2.19,2022-07-09,102011.028815516,0,39270970.0207473,37,119,37119,Mecklenburg County,24388928.0889219
Mecklenburg,Charlotte 2,182501,3.51,2022-07-12,56236.1093960099,0,22733883.7826325,37,119,37119,Mecklenburg County,26860247.7031366
Mecklenburg,Charlotte 2,182501,3.34,2022-07-16,60621.7782649107,0,20143628.937336,37,119,37119,Mecklenburg County,27382827.5802386
Mecklenburg,Charlotte 2,182501,4.71,2022-07-19,63737.7439199099,0,20346130.9871826,37,119,37119,Mecklenburg County,21074547.9023837
Mecklenburg,Charlotte 2,182501,3.84,2022-07-23,70975.3478328919,0,22111794.603499,37,119,37119,Mecklenburg County,20867184.8426725
Mecklenburg,Charlotte 2,182501,4.77,2022-07-26,154252.228509024,0,47544116.979957,37,119,37119,Mecklenburg County,30000680.8568795
Mecklenburg,Charlotte 2,182501,4.33,2022-07-30,119895.788082818,0,38446777.6099117,37,119,37119,Mecklenburg County,36034229.7311226
Mecklenburg,Charlotte 2,182501,4.05,2022-08-02,120933.866224478,0,41112455.8638508,37,119,37119,Mecklenburg County,42367783.4845732
Mecklenburg,Charlotte 2,182501,2.68,2022-08-06,42642.2252585393,0,14204695.561495,37,119,37119,Mecklenburg County,31254643.0117525
Mecklenburg,Charlotte 2,182501,3.4,2022-08-09,65326.7030011465,0,20053906.4596905,37,119,37119,Mecklenburg County,25123685.9616788
Mecklenburg,Charlotte 2,182501,2.03,2022-08-13,74452.1658516392,0,22546374.7474041,37,119,37119,Mecklenburg County,18934992.2561965
Mecklenburg,Charlotte 2,182501,2.36,2022-08-16,65669.6276828185,0,18878796.8702599,37,119,37119,Mecklenburg County,20493026.0257848
Mecklenburg,Charlotte 2,182501,2.14,2022-08-20,51387.0119777362,0,15774718.2102001,37,119,37119,Mecklenburg County,19066629.9426214
Mecklenburg,Charlotte 2,182501,2.41,2022-08-23,32806.2494046485,0,10002773.7628639,37,119,37119,Mecklenburg County,14885429.6144413
Mecklenburg,Charlotte 2,182501,1.53,2022-08-27,31668.20171718,0,9544112.41930999,37,119,37119,Mecklenburg County,11773868.1307913
Mecklenburg,Charlotte 2,182501,2.3,2022-08-30,29031.2331808347,0,8839711.04604632,37,119,37119,Mecklenburg County,9462199.0760734
Mecklenburg,Charlotte 2,182501,2.14,2022-09-03,40835.0339781909,0,11942591.1115923,37,119,37119,Mecklenburg County,10108804.8589829
Mecklenburg,Charlotte 2,182501,1.75,2022-09-10,91651.5138991167,0,26329095.8618581,37,119,37119,Mecklenburg County,15703799.3398322
Mecklenburg,Charlotte 2,182501,1.86,2022-09-13,33491.6034253363,0,11232915.4325365,37,119,37119,Mecklenburg County,16501534.135329
Mecklenburg,Charlotte 2,182501,1.92,2022-09-17,39845.7965160693,0,11587161.3821822,37,119,37119,Mecklenburg County,16383057.5588589
Mecklenburg,Charlotte 2,182501,1.42,2022-09-20,41507.5294374406,0,12130659.3455857,37,119,37119,Mecklenburg County,11650245.3867681
Mecklenburg,Charlotte 2,182501,1.15,2022-09-24,49355.8507170123,0,14680279.4447258,37,119,37119,Mecklenburg County,12799366.7241646
Mecklenburg,Charlotte 2,182501,1.1,2022-09-27,27214.4263213466,0,7586561.48455806,37,119,37119,Mecklenburg County,11465833.4249565
Mecklenburg,Charlotte 2,182501,0.6,2022-10-01,35791.0603363466,0,10229874.6396211,37,119,37119,Mecklenburg County,10832238.5229683
Mecklenburg,Charlotte 2,182501,1.15,2022-10-04,22975.5304617761,0,6871908.00491122,37,119,37119,Mecklenburg County,8229448.04303013
Mecklenburg,Charlotte 2,182501,0.82,2022-10-08,22508.459100098,0,7035671.38063949,37,119,37119,Mecklenburg County,8045818.0083906
Mecklenburg,Charlotte 2,182501,0.93,2022-10-11,20303.3674865968,0,6009503.29663567,37,119,37119,Mecklenburg County,6639027.56072879
Mecklenburg,Charlotte 2,182501,0.33,2022-10-15,26944.387170615,0,8338418.01019742,37,119,37119,Mecklenburg County,7127864.22915753
Mecklenburg,Charlotte 2,182501,0.93,2022-10-18,18186.5334794732,0,5518750.77440499,37,119,37119,Mecklenburg County,6622224.02707936
Mecklenburg,Charlotte 2,182501,0.93,2022-10-22,27769.1375451237,0,8610931.08687901,37,119,37119,Mecklenburg County,7489366.62382714
Mecklenburg,Charlotte 2,182501,1.21,2022-10-25,29417.256840161,0,8926742.91946546,37,119,37119,Mecklenburg County,7685474.92691649
Mecklenburg,Charlotte 2,182501,0.55,2022-10-29,96953.5971483266,0,29139281.6745664,37,119,37119,Mecklenburg County,15558985.2269703
Mecklenburg,Charlotte 2,182501,0.88,2022-11-01,24298.9197290744,0,7539891.37542738,37,119,37119,Mecklenburg County,15201971.9898197
Mecklenburg,Charlotte 2,182501,0.93,2022-11-05,23084.0854269776,0,7191659.79676122,37,119,37119,Mecklenburg County,14623610.9489183
Mecklenburg,Charlotte 2,182501,0.55,2022-11-08,8930.28554974587,0,3026662.02219676,37,119,37119,Mecklenburg County,5919404.39812845
Mecklenburg,Charlotte 2,182501,0.99,2022-11-15,30851.4586365053,0,9790698.16766043,37,119,37119,Mecklenburg County,6669673.3288728
Mecklenburg,Charlotte 2,182501,0.99,2022-11-19,30483.6021493524,0,9939518.71769039,37,119,37119,Mecklenburg County,7585626.30251586
Mecklenburg,Charlotte 2,182501,1.64,2022-11-22,41533.1193145905,0,13094371.766579,37,119,37119,Mecklenburg County,10941529.5506433
Mecklenburg,Charlotte 2,182501,1.32,2022-11-29,24959.9679486974,0,9375814.428458,37,119,37119,Mecklenburg County,10803234.9709091
Mecklenburg,Charlotte 2,182501,1.32,2022-12-03,20591.260281974,0,8614604.74223058,37,119,37119,Mecklenburg County,10361596.9790892
Mecklenburg,Charlotte 2,182501,1.26,2022-12-06,60621.7782649107,0,20709461.2108567,37,119,37119,Mecklenburg County,12899960.1271818
Mecklenburg,Charlotte 2,182501,2.14,2022-12-10,27235.0876627927,0,10151340.234147,37,119,37119,Mecklenburg County,13158468.7290781
Mecklenburg,Charlotte 2,182501,3.12,2022-12-13,24744.9489795392,0,8088896.99621509,37,119,37119,Mecklenburg County,12983232.8137396
Mecklenburg,Charlotte 2,182501,1.75,2022-12-17,34750,0,10674717.6536019,37,119,37119,Mecklenburg County,9638318.29465466
Mecklenburg,Charlotte 2,182501,1.86,2022-12-20,68738.6354243376,0,29883999.057647,37,119,37119,Mecklenburg County,16215871.2358213
Mecklenburg,Charlotte 2,182501,2.47,2022-12-24,163095.064303001,0,76723851.8114274,37,119,37119,Mecklenburg County,39094189.5075588
Mecklenburg,Charlotte 2,182501,2.47,2022-12-31,258215.026673508,0,89281944.7018819,37,119,37119,Mecklenburg County,65296598.5236521
Mecklenburg,Charlotte 2,182501,1.81,2023-01-07,62319.7400508058,0,16804109.9602093,37,119,37119,Mecklenburg County,60936635.4911729
Mecklenburg,Charlotte 2,182501,1.53,2023-01-10,55480.8525529304,0,19079815.9748661,37,119,37119,Mecklenburg County,41721956.8789858
Mecklenburg,Charlotte 2,182501,1.48,2023-01-14,42623.3504079631,0,14525519.6153533,37,119,37119,Mecklenburg County,16803148.5168096
Mecklenburg,Charlotte 2,182501,1.1,2023-01-21,45497.2526643093,0,14702769.725474,37,119,37119,Mecklenburg County,16102701.7718978
Mecklenburg,Charlotte 2,182501,1.59,2023-01-24,16870.832818803,0,4475624.01610883,37,119,37119,Mecklenburg County,11234637.7856454
Mecklenburg,Charlotte 2,182501,1.15,2023-01-28,64807.4069840786,0,22999647.7179948,37,119,37119,Mecklenburg County,14059347.1531925
Mecklenburg,Charlotte 2,182501,1.04,2023-01-31,68647.6510887299,0,30798440.7902891,37,119,37119,Mecklenburg County,19424570.8414642
Mecklenburg,Charlotte 2,182501,0.88,2023-02-04,12444.8784646536,0,5616892.08484651,37,119,37119,Mecklenburg County,19804993.5310435
Mecklenburg,Charlotte 2,182501,1.21,2023-02-07,27169.6061804362,0,12110617.5160095,37,119,37119,Mecklenburg County,16175316.7970484
Mecklenburg,Charlotte 2,182501,1.26,2023-02-11,60930.2880347697,0,20675835.1004472,37,119,37119,Mecklenburg County,12801114.9004344
Mecklenburg,Charlotte 2,182501,0.55,2023-02-18,36708.3096859553,0,13849803.6146435,37,119,37119,Mecklenburg County,15545418.7437001
Mecklenburg,Charlotte 2,182501,0.66,2023-02-22,23598.1990838284,0,8110505.03829342,37,119,37119,Mecklenburg County,14212047.9177947
Mecklenburg,Charlotte 2,182501,0.71,2023-02-25,26057.6284415908,0,8788240.99258357,37,119,37119,Mecklenburg County,10249516.5485068
Mecklenburg,Charlotte 2,182501,0.27,2023-03-04,37118.054905935,0,13935107.2007318,37,119,37119,Mecklenburg County,10277951.0772029
Mecklenburg,Charlotte 2,182501,0.44,2023-03-07,12369.316876853,0,4030588.2059802,37,119,37119,Mecklenburg County,8917978.79976519
Mecklenburg,Charlotte 2,182501,1.04,2023-03-11,25821.5026673507,0,8403321.60991318,37,119,37119,Mecklenburg County,8789672.33887506
Mecklenburg,Charlotte 2,182501,0.27,2023-03-14,15000,0,5438501.04930931,37,119,37119,Mecklenburg County,5957470.2884009
Mecklenburg,Charlotte 2,182501,0.38,2023-03-18,5703.61289008994,0,2228832.69380068,37,119,37119,Mecklenburg County,5356885.11767439
Mecklenburg,Charlotte 2,182501,0.38,2023-03-21,10587.067582669,0,3311490.82614188,37,119,37119,Mecklenburg County,3659608.18975062
Mecklenburg,Charlotte 2,182501,0.55,2023-03-25,59889.8989813809,0,21155084.1802409,37,119,37119,Mecklenburg County,8898469.23339449
Mecklenburg,Charlotte 2,182501,0.49,2023-03-28,42169.6573379486,0,15516730.486609,37,119,37119,Mecklenburg County,13327768.4976639
